           1     0.13905     0.13905           0
           2    0.150318    0.144684  0.00563417
           3    0.155106    0.148158  0.00475921
           4    0.168194    0.153167  0.00603464
           5    0.144768    0.151487  0.00496706
           6    0.159225    0.152777  0.00425571
           7    0.133062     0.14996  0.00456819
           8    0.125861    0.146948  0.00497251
           9    0.151594    0.147464  0.00441561
          10    0.147025     0.14742  0.00394969
          11    0.140834    0.146822  0.00362245
          12    0.178067    0.149425  0.00420891
          13    0.147935    0.149311  0.00387333
          14    0.156831    0.149848  0.00362601
          15     0.15323    0.150073  0.00338316
          16     0.15653    0.150477  0.00319028
          17    0.147533    0.150304  0.00300174
          18    0.154137    0.150517  0.00283807
          19    0.156853     0.15085  0.00270518
          20    0.146171    0.150616    0.002577
          21     0.15457    0.150804  0.00245843
          22    0.139748    0.150302   0.0023973
          23    0.144823    0.150064  0.00230305
          24    0.162704     0.15059  0.00226703
          25    0.157874    0.150882  0.00219389
          26    0.148349    0.150784  0.00211007
          27    0.155772    0.150969   0.0020388
          28    0.151512    0.150988  0.00196473
          29    0.148965    0.150919  0.00189706
          30    0.140013    0.150555  0.00186844
          31    0.158531    0.150812  0.00182538
          32    0.150199    0.150793  0.00176752
          33    0.152144    0.150834  0.00171361
          34    0.146413    0.150704  0.00166753
          35    0.140703    0.150418   0.0016442
          36    0.137852    0.150069  0.00163556
          37    0.145769    0.149953  0.00159498
          38    0.152372    0.150017  0.00155374
          39    0.147416     0.14995  0.00151485
          40    0.144048    0.149802  0.00148385
          41    0.142217    0.149617  0.00145898
          42    0.163459    0.149947  0.00146146
          43    0.145184    0.149836  0.00143136
          44    0.142364    0.149666  0.00140872
          45    0.155156    0.149788  0.00138246
          46    0.150661    0.149807   0.0013522
          47    0.148415    0.149778  0.00132345
          48    0.157627    0.149941  0.00130586
          49    0.150122    0.149945  0.00127894
          50    0.158849    0.150123  0.00126569
          51    0.142005    0.149964   0.0012508
          52    0.142978     0.14983  0.00123384
          53    0.143397    0.149708  0.00121641
          54    0.132117    0.149382  0.00123732
          55    0.152309    0.149436  0.00121578
          56    0.136928    0.149212  0.00121459
          57    0.137963    0.149015   0.0012093
          58     0.13724    0.148812  0.00120549
          59    0.146555    0.148774  0.00118549
          60     0.16219    0.148997  0.00118683
          61    0.156233    0.149116  0.00117322
          62    0.142223    0.149005  0.00115948
          63    0.151047    0.149037  0.00114139
          64    0.161618    0.149234  0.00114049
          65    0.154089    0.149308  0.00112528
          66    0.152395    0.149355  0.00110909
          67    0.155792    0.149451  0.00109663
          68    0.154214    0.149521  0.00108265
          69    0.150797     0.14954    0.001067
          70     0.16481    0.149758  0.00107404
          71    0.142381    0.149654  0.00106389
          72     0.15613    0.149744  0.00105285
          73    0.161887     0.14991  0.00105157
          74    0.152694    0.149948  0.00103795
          75     0.15239     0.14998  0.00102453
          76    0.148973    0.149967  0.00101105
          77    0.154223    0.150022  0.00099936
          78    0.140114    0.149895  0.00099461
          79     0.13917     0.14976 0.000991281
          80    0.158495    0.149869 0.000984883
          81    0.155887    0.149943 0.000975482
          82     0.14071    0.149831 0.000970069
          83    0.152735    0.149866 0.000958949
          84    0.145355    0.149812 0.000948985
          85    0.149575    0.149809 0.000937758
          86     0.13982    0.149693 0.000934039
          87    0.158004    0.149788  0.00092817
          88    0.147528    0.149763 0.000917921
          89     0.15059    0.149772 0.000907596
          90    0.160664    0.149893 0.000905578
          91    0.141451      0.1498 0.000900364
          92    0.137204    0.149663 0.000900987
          93    0.167935     0.14986 0.000912645
          94    0.159118    0.149958  0.00090824
          95     0.15083    0.149968 0.000898675
          96    0.153931    0.150009 0.000890223
          97    0.163955    0.150153 0.000892652
          98    0.153078    0.150182    0.000884
          99    0.158128    0.150263 0.000878698
         100    0.138463    0.150145 0.000877834
