           1   -0.440029   -0.440029           0
           2   -0.462624   -0.451327   0.0112975
           3   -0.453258    -0.45197  0.00655434
           4   -0.440969    -0.44922  0.00538925
           5   -0.444966   -0.448369  0.00426033
           6   -0.450428   -0.448712  0.00349542
           7   -0.443246   -0.447931  0.00305562
           8   -0.435722   -0.446405   0.0030548
           9   -0.438247   -0.445499  0.00284251
          10   -0.453273   -0.446276  0.00265864
          11   -0.443429   -0.446017  0.00241872
          12   -0.446664   -0.446071  0.00220864
          13   -0.430383   -0.444864  0.00236304
          14   -0.454481   -0.445551  0.00229306
          15    -0.44409   -0.445454  0.00213694
          16    -0.43672   -0.444908  0.00207212
          17   -0.433489   -0.444236  0.00205906
          18   -0.436866   -0.443827  0.00198401
          19   -0.438454   -0.443544  0.00189788
          20   -0.431363   -0.442935   0.0019007
          21   -0.431015   -0.442367  0.00189494
          22   -0.439889   -0.442255  0.00181027
          23   -0.442325   -0.442258  0.00172977
          24   -0.445603   -0.442397  0.00166199
          25   -0.445901   -0.442537  0.00160027
          26   -0.440123   -0.442445  0.00154029
          27   -0.445812   -0.442569  0.00148738
          28   -0.427588   -0.442034  0.00152989
          29   -0.441464   -0.442015  0.00147633
          30   -0.460529   -0.442632  0.00155407
          31   -0.434428   -0.442367  0.00152622
          32   -0.455507   -0.442778  0.00153374
          33   -0.447787   -0.442929  0.00149427
          34   -0.457484   -0.443358  0.00151153
          35   -0.459196    -0.44381  0.00153589
          36   -0.443806    -0.44381  0.00149262
          37   -0.447946   -0.443922  0.00145601
          38   -0.436404   -0.443724  0.00143092
          39   -0.447618   -0.443824  0.00139732
          40    -0.43908   -0.443705  0.00136709
          41   -0.444265   -0.443719   0.0013334
          42   -0.437354   -0.443567  0.00131006
          43   -0.446232   -0.443629  0.00128073
          44    -0.43625   -0.443462  0.00126248
          45   -0.456878    -0.44376   0.0012696
          46   -0.446991    -0.44383  0.00124368
          47   -0.442007   -0.443791  0.00121755
          48    -0.45067   -0.443934   0.0012005
          49   -0.437238   -0.443798  0.00118366
          50   -0.432301   -0.443568  0.00118232
          51   -0.434622   -0.443392  0.00117211
          52   -0.453453   -0.443586  0.00116551
          53   -0.452083   -0.443746   0.0011545
          54   -0.447643   -0.443818  0.00113521
          55   -0.441548   -0.443777  0.00111515
          56   -0.435922   -0.443637    0.001104
          57   -0.443575   -0.443636  0.00108446
          58   -0.431639   -0.443429  0.00108549
          59    -0.44522   -0.443459  0.00106736
          60   -0.439189   -0.443388  0.00105183
          61   -0.441795   -0.443362  0.00103477
          62   -0.451732   -0.443497  0.00102686
          63   -0.444645   -0.443515  0.00101059
          64   -0.452453   -0.443655  0.00100444
          65   -0.451909   -0.443782 0.000996981
          66   -0.448291    -0.44385 0.000984133
          67   -0.457087   -0.444048 0.000989262
          68   -0.448739   -0.444117 0.000977044
          69   -0.440755   -0.444068 0.000964012
          70   -0.437758   -0.443978 0.000954406
          71   -0.430901   -0.443794 0.000958726
          72   -0.442205   -0.443772 0.000945574
          73   -0.448417   -0.443835   0.0009347
          74   -0.456073   -0.444001 0.000936697
          75   -0.450632   -0.444089 0.000928344
          76   -0.428553   -0.443885 0.000938578
          77   -0.456291   -0.444046 0.000940217
          78   -0.444779   -0.444055 0.000928132
          79    -0.44128    -0.44402 0.000916982
          80   -0.433325   -0.443886 0.000915263
          81   -0.447424    -0.44393 0.000904948
          82   -0.433909   -0.443808 0.000902158
          83    -0.43888   -0.443748 0.000893198
          84   -0.443503   -0.443746 0.000882506
          85   -0.457447   -0.443907 0.000886833
          86   -0.445684   -0.443927 0.000876704
          87    -0.43218   -0.443792 0.000877025
          88   -0.450491   -0.443868 0.000870337
          89   -0.439223   -0.443816 0.000862083
          90   -0.442844   -0.443805 0.000852519
          91   -0.427935   -0.443631 0.000860949
          92   -0.448592   -0.443685 0.000853245
          93   -0.443887   -0.443687 0.000844023
          94    -0.44339   -0.443684 0.000835002
          95   -0.436095   -0.443604 0.000830019
          96   -0.438083   -0.443547 0.000823338
          97   -0.442905    -0.44354 0.000814833
          98   -0.457348   -0.443681 0.000818691
          99   -0.456929   -0.443815 0.000821354
         100   -0.448536   -0.443862 0.000814468
