       0.783        0.62   -0.444231 0.000724535
       0.783       0.621    -0.44281 0.000817698
       0.783       0.622   -0.442789  0.00074999
       0.783       0.623   -0.442895 0.000802893
       0.783       0.624   -0.443279 0.000788372
       0.783       0.625   -0.442587 0.000829178
       0.783       0.626   -0.441518 0.000814674
       0.783       0.627   -0.441613 0.000868398
       0.783       0.628   -0.441844 0.000963044
       0.783       0.629   -0.442238 0.000731689
       0.783        0.63   -0.442486 0.000876267
       0.784        0.59   -0.437457 0.000705277
       0.784       0.591   -0.438306  0.00071556
       0.784       0.592   -0.438767 0.000707063
       0.784       0.593    -0.43948  0.00069126
       0.784       0.594   -0.438042 0.000748479
       0.784       0.595   -0.440024 0.000836653
       0.784       0.596   -0.441287  0.00087399
       0.784       0.597   -0.440679 0.000757847
       0.784       0.598   -0.441834 0.000761066
       0.784       0.599   -0.441021 0.000745448
       0.784         0.6   -0.441885 0.000855716
       0.784       0.601   -0.441333 0.000748502
       0.784       0.602   -0.443152 0.000717829
       0.784       0.603   -0.443299 0.000771485
       0.784       0.604   -0.442032 0.000850986
       0.784       0.605   -0.442812 0.000625988
       0.784       0.606   -0.443673 0.000655307
       0.784       0.607   -0.442418 0.000774602
       0.784       0.608   -0.441933 0.000801445
       0.784       0.609   -0.443595 0.000730768
       0.784        0.61   -0.443179 0.000679466
       0.784       0.611   -0.443536 0.000717636
       0.784       0.612   -0.443669 0.000635764
       0.784       0.613   -0.443233 0.000897234
       0.784       0.614   -0.444374 0.000643957
       0.784       0.615   -0.443873 0.000741987
       0.784       0.616   -0.444289 0.000869939
       0.784       0.617   -0.444724 0.000691958
       0.784       0.618   -0.442339 0.000813519
       0.784       0.619   -0.442588 0.000741806
       0.784        0.62   -0.442734  0.00079867
       0.784       0.621   -0.443997 0.000831937
       0.784       0.622   -0.443126 0.000722451
       0.784       0.623   -0.444118 0.000768732
       0.784       0.624   -0.443792 0.000707379
       0.784       0.625   -0.443533 0.000721027
       0.784       0.626   -0.442712 0.000802347
       0.784       0.627   -0.441744 0.000896173
       0.784       0.628   -0.442998 0.000837289
       0.784       0.629   -0.442892 0.000741992
       0.784        0.63   -0.443093 0.000800101
       0.785        0.59   -0.438502 0.000788122
       0.785       0.591   -0.438278 0.000714139
       0.785       0.592   -0.438544  0.00085969
       0.785       0.593   -0.438812 0.000770386
       0.785       0.594   -0.441027 0.000733149
       0.785       0.595   -0.439988 0.000842864
       0.785       0.596   -0.440189   0.0006558
       0.785       0.597   -0.441016 0.000745487
       0.785       0.598   -0.440592 0.000717054
       0.785       0.599   -0.442158 0.000725141
       0.785         0.6   -0.442714 0.000664137
       0.785       0.601   -0.441416 0.000705051
       0.785       0.602   -0.442194  0.00073806
       0.785       0.603   -0.441618 0.000747848
       0.785       0.604   -0.441991 0.000790097
       0.785       0.605   -0.442442 0.000711163
       0.785       0.606   -0.443668 0.000631979
       0.785       0.607   -0.443284 0.000784341
       0.785       0.608   -0.443146 0.000715402
       0.785       0.609    -0.44358 0.000742396
       0.785        0.61   -0.443338 0.000860141
       0.785       0.611   -0.443346 0.000756028
       0.785       0.612   -0.442955 0.000871441
       0.785       0.613   -0.443037 0.000758979
       0.785       0.614    -0.44379 0.000737999
       0.785       0.615   -0.442886 0.000783358
       0.785       0.616   -0.444469 0.000675628
       0.785       0.617   -0.443735 0.000734736
       0.785       0.618   -0.442936 0.000706619
       0.785       0.619   -0.444833 0.000695297
       0.785        0.62   -0.442901 0.000677512
       0.785       0.621   -0.443772 0.000787521
       0.785       0.622   -0.444499 0.000834362
       0.785       0.623   -0.442308 0.000816393
       0.785       0.624   -0.445265 0.000793927
       0.785       0.625   -0.442953 0.000868623
       0.785       0.626   -0.441877 0.000798749
       0.785       0.627   -0.441997 0.000834913
       0.785       0.628   -0.443015 0.000862154
       0.785       0.629   -0.442518 0.000898963
       0.785        0.63   -0.442718 0.000813634
       0.786        0.59    -0.43852 0.000761156
       0.786       0.591   -0.438369 0.000726884
       0.786       0.592    -0.43934 0.000741346
       0.786       0.593   -0.440591 0.000755903
       0.786       0.594   -0.439922 0.000797633
       0.786       0.595   -0.440795 0.000682893
       0.786       0.596   -0.442553  0.00071803
       0.786       0.597   -0.441217 0.000757116
       0.786       0.598   -0.441283 0.000735168
       0.786       0.599   -0.441554 0.000838483
       0.786         0.6   -0.440651 0.000732734
       0.786       0.601   -0.441265 0.000731834
       0.786       0.602   -0.441811 0.000751385
       0.786       0.603   -0.441431 0.000864035
       0.786       0.604   -0.442064 0.000583107
       0.786       0.605   -0.442441 0.000774463
       0.786       0.606   -0.442276 0.000802568
       0.786       0.607   -0.443008 0.000711092
       0.786       0.608   -0.442734 0.000706952
       0.786       0.609   -0.442802 0.000751774
       0.786        0.61   -0.442598 0.000724212
       0.786       0.611   -0.442392 0.000770677
       0.786       0.612   -0.442943 0.000719724
       0.786       0.613   -0.443205 0.000793655
       0.786       0.614   -0.445461 0.000814023
       0.786       0.615   -0.444304 0.000622609
       0.786       0.616   -0.444657 0.000680352
       0.786       0.617    -0.44505  0.00078144
       0.786       0.618   -0.443234 0.000793514
       0.786       0.619   -0.444936 0.000678101
       0.786        0.62   -0.444046 0.000779268
       0.786       0.621   -0.442882 0.000829885
       0.786       0.622   -0.443239 0.000711939
       0.786       0.623   -0.443795 0.000780572
       0.786       0.624   -0.443541 0.000741717
       0.786       0.625   -0.443098 0.000834892
       0.786       0.626   -0.444224 0.000740667
       0.786       0.627   -0.440993 0.000985266
       0.786       0.628   -0.442836 0.000892884
       0.786       0.629   -0.442506 0.000918612
       0.786        0.63   -0.441278 0.000814462
       0.787        0.59   -0.437361 0.000823162
       0.787       0.591   -0.438435 0.000729598
       0.787       0.592   -0.438125 0.000758832
       0.787       0.593   -0.440602 0.000660594
       0.787       0.594   -0.441157 0.000661427
       0.787       0.595   -0.440969 0.000580407
       0.787       0.596   -0.440851 0.000798926
       0.787       0.597   -0.440228 0.000764231
       0.787       0.598   -0.441894  0.00076658
       0.787       0.599     -0.4414 0.000824971
       0.787         0.6   -0.443785 0.000743716
       0.787       0.601   -0.442923 0.000840418
       0.787       0.602   -0.441056    0.000812
       0.787       0.603   -0.442889 0.000676569
       0.787       0.604   -0.442247 0.000658599
       0.787       0.605   -0.442412 0.000779188
       0.787       0.606   -0.442881 0.000710482
       0.787       0.607   -0.442487 0.000699796
       0.787       0.608   -0.442565  0.00068531
       0.787       0.609    -0.44438  0.00064409
       0.787        0.61   -0.443199 0.000751572
       0.787       0.611   -0.441959 0.000771651
       0.787       0.612   -0.442773 0.000766655
       0.787       0.613   -0.444203 0.000769318
       0.787       0.614   -0.443895 0.000744896
       0.787       0.615   -0.443496 0.000715547
       0.787       0.616   -0.443043 0.000712583
       0.787       0.617   -0.444169 0.000710808
       0.787       0.618    -0.44445 0.000726153
       0.787       0.619   -0.445491 0.000663062
       0.787        0.62   -0.444371  0.00079956
       0.787       0.621   -0.442932 0.000746893
       0.787       0.622   -0.444098 0.000758176
       0.787       0.623   -0.441745 0.000776844
       0.787       0.624   -0.444106 0.000912338
       0.787       0.625   -0.443176 0.000760927
       0.787       0.626   -0.441818   0.0008896
       0.787       0.627   -0.443352 0.000761201
       0.787       0.628   -0.443143 0.000836473
       0.787       0.629   -0.441587  0.00080631
       0.787        0.63   -0.442081 0.000895718
       0.788        0.59   -0.437844 0.000667632
       0.788       0.591   -0.438761 0.000793065
       0.788       0.592   -0.438587 0.000708693
       0.788       0.593   -0.440247 0.000740303
       0.788       0.594   -0.439364 0.000739316
       0.788       0.595   -0.439933 0.000711147
       0.788       0.596   -0.439938 0.000852084
       0.788       0.597    -0.44041 0.000826097
       0.788       0.598   -0.440789 0.000647397
       0.788       0.599   -0.442328  0.00068099
       0.788         0.6   -0.440712 0.000771105
       0.788       0.601   -0.441486 0.000675328
       0.788       0.602   -0.443036  0.00081307
       0.788       0.603   -0.443335 0.000746244
       0.788       0.604   -0.442587 0.000637305
       0.788       0.605   -0.443107  0.00064911
       0.788       0.606   -0.443006 0.000759167
       0.788       0.607   -0.443929 0.000803602
       0.788       0.608   -0.444207 0.000686105
       0.788       0.609   -0.444022 0.000760921
       0.788        0.61   -0.443769 0.000627899
       0.788       0.611   -0.443166 0.000748039
       0.788       0.612   -0.445243 0.000701172
       0.788       0.613   -0.444083  0.00075059
       0.788       0.614   -0.442825 0.000746411
       0.788       0.615   -0.443548 0.000774143
       0.788       0.616   -0.443662 0.000757821
       0.788       0.617   -0.443485 0.000782302
       0.788       0.618   -0.443647 0.000971878
       0.788       0.619   -0.444478 0.000803484
       0.788        0.62    -0.44524 0.000712999
       0.788       0.621   -0.444127 0.000697466
       0.788       0.622   -0.444849 0.000832251
       0.788       0.623   -0.443327 0.000787468
       0.788       0.624   -0.443929 0.000799686
       0.788       0.625   -0.444427 0.000728168
       0.788       0.626   -0.443372  0.00078634
       0.788       0.627    -0.44351 0.000814131
       0.788       0.628   -0.442863 0.000893764
       0.788       0.629   -0.442317  0.00082324
       0.788        0.63   -0.442467 0.000872621
       0.789        0.59   -0.438572 0.000819645
       0.789       0.591   -0.438563 0.000734614
       0.789       0.592   -0.440412 0.000745822
       0.789       0.593   -0.438123 0.000843378
       0.789       0.594   -0.440471  0.00074567
       0.789       0.595   -0.440268 0.000793811
       0.789       0.596   -0.440705 0.000787515
       0.789       0.597   -0.440893 0.000819403
       0.789       0.598   -0.442438 0.000720757
       0.789       0.599   -0.441007 0.000743187
       0.789         0.6   -0.442064 0.000761336
       0.789       0.601   -0.443027 0.000730926
       0.789       0.602   -0.441289 0.000659894
       0.789       0.603   -0.442895 0.000768369
       0.789       0.604   -0.443947 0.000663916
       0.789       0.605   -0.443118  0.00068811
       0.789       0.606   -0.443552 0.000786907
       0.789       0.607   -0.443224 0.000796333
       0.789       0.608   -0.440607 0.000741768
       0.789       0.609   -0.442864 0.000635637
       0.789        0.61   -0.443375 0.000746285
       0.789       0.611   -0.443524 0.000647756
       0.789       0.612    -0.44268 0.000730349
       0.789       0.613   -0.443389 0.000736319
       0.789       0.614   -0.442852 0.000748991
       0.789       0.615    -0.44401  0.00088484
       0.789       0.616   -0.443265 0.000711292
       0.789       0.617   -0.444697 0.000714374
       0.789       0.618   -0.445362 0.000779155
       0.789       0.619   -0.443325  0.00087702
       0.789        0.62   -0.444379 0.000813703
       0.789       0.621   -0.443849  0.00079073
       0.789       0.622    -0.44258 0.000809618
       0.789       0.623   -0.443185 0.000965831
       0.789       0.624   -0.444029  0.00076916
       0.789       0.625   -0.442486 0.000869698
       0.789       0.626   -0.442149 0.000976537
       0.789       0.627   -0.442839 0.000827956
       0.789       0.628   -0.442769 0.000929488
       0.789       0.629    -0.44501 0.000712679
       0.789        0.63    -0.44167 0.000837113
        0.79        0.59   -0.439071 0.000764099
        0.79       0.591   -0.438663 0.000781673
        0.79       0.592   -0.438464 0.000633305
        0.79       0.593   -0.439216 0.000783166
        0.79       0.594   -0.439893 0.000674091
        0.79       0.595   -0.441042 0.000792498
        0.79       0.596   -0.441236 0.000758078
        0.79       0.597   -0.439587 0.000941411
        0.79       0.598    -0.44188 0.000689271
        0.79       0.599   -0.440463 0.000804341
        0.79         0.6   -0.442846  0.00064053
        0.79       0.601   -0.442642 0.000669101
        0.79       0.602   -0.443001 0.000750138
        0.79       0.603   -0.440801 0.000630661
        0.79       0.604    -0.44244 0.000850708
        0.79       0.605   -0.442078 0.000719927
        0.79       0.606   -0.443725 0.000648281
        0.79       0.607   -0.443702 0.000756918
        0.79       0.608   -0.443993 0.000868067
        0.79       0.609   -0.443393 0.000851026
        0.79        0.61   -0.444299 0.000785803
        0.79       0.611   -0.444311 0.000789669
        0.79       0.612   -0.442984 0.000795893
        0.79       0.613   -0.443672 0.000702622
        0.79       0.614   -0.443854 0.000807448
        0.79       0.615   -0.444147 0.000765703
        0.79       0.616   -0.444851 0.000736758
        0.79       0.617   -0.444666 0.000689818
        0.79       0.618   -0.443487 0.000769336
        0.79       0.619   -0.442961 0.000766165
        0.79        0.62   -0.443607 0.000819875
        0.79       0.621   -0.443383 0.000775238
        0.79       0.622   -0.443268 0.000722506
        0.79       0.623   -0.444335 0.000897957
        0.79       0.624   -0.443125 0.000804963
        0.79       0.625    -0.44344 0.000794216
        0.79       0.626   -0.444322 0.000859585
        0.79       0.627   -0.441893 0.000933379
        0.79       0.628   -0.441691 0.000838719
        0.79       0.629   -0.442858 0.000906342
        0.79        0.63   -0.441861 0.000916514
       0.791        0.59   -0.438174 0.000733836
       0.791       0.591   -0.439415 0.000805833
       0.791       0.592   -0.440329 0.000900962
       0.791       0.593   -0.439128 0.000750787
       0.791       0.594   -0.439615 0.000736498
       0.791       0.595   -0.439999 0.000780948
       0.791       0.596   -0.440305 0.000725437
       0.791       0.597   -0.443804 0.000633493
       0.791       0.598   -0.441881 0.000767526
       0.791       0.599   -0.442375 0.000666041
       0.791         0.6   -0.442424 0.000746442
       0.791       0.601   -0.443403 0.000790614
       0.791       0.602   -0.443125 0.000685816
       0.791       0.603   -0.442714 0.000740476
       0.791       0.604   -0.442525 0.000729745
       0.791       0.605   -0.443475 0.000765079
       0.791       0.606   -0.442711 0.000810033
       0.791       0.607   -0.441523  0.00071648
       0.791       0.608   -0.443788 0.000788759
       0.791       0.609    -0.44386 0.000721165
       0.791        0.61   -0.443963 0.000736411
       0.791       0.611   -0.444489 0.000756867
       0.791       0.612   -0.445005 0.000698713
       0.791       0.613   -0.444859 0.000724166
       0.791       0.614   -0.444422 0.000623375
       0.791       0.615   -0.444395 0.000882396
       0.791       0.616   -0.444221 0.000706527
       0.791       0.617   -0.444206 0.000880887
       0.791       0.618   -0.444736  0.00084133
       0.791       0.619   -0.443173 0.000834396
       0.791        0.62   -0.442746 0.000819339
       0.791       0.621   -0.444112  0.00081599
       0.791       0.622    -0.44485 0.000681427
       0.791       0.623   -0.442382 0.000959532
       0.791       0.624   -0.444464 0.000815041
       0.791       0.625   -0.442545 0.000876779
       0.791       0.626   -0.444021 0.000881206
       0.791       0.627   -0.441493 0.000907202
       0.791       0.628   -0.441473 0.000774428
       0.791       0.629   -0.442115 0.000925469
       0.791        0.63    -0.44104 0.000878254
       0.792        0.59   -0.438013   0.0006767
       0.792       0.591   -0.439141 0.000697189
       0.792       0.592   -0.439201 0.000795964
       0.792       0.593   -0.438627 0.000735002
       0.792       0.594   -0.440657 0.000789513
       0.792       0.595   -0.441851 0.000781956
       0.792       0.596   -0.440263 0.000647681
       0.792       0.597   -0.440374 0.000806929
       0.792       0.598   -0.441311 0.000697126
       0.792       0.599   -0.443012 0.000777911
       0.792         0.6   -0.442428 0.000718957
       0.792       0.601    -0.44104 0.000796212
       0.792       0.602    -0.44363 0.000740746
       0.792       0.603   -0.443182 0.000654755
       0.792       0.604   -0.442874 0.000857877
       0.792       0.605   -0.444171 0.000792451
       0.792       0.606   -0.443077 0.000750851
       0.792       0.607   -0.444539 0.000724921
       0.792       0.608   -0.443994   0.0007549
       0.792       0.609   -0.443863 0.000756859
       0.792        0.61   -0.442758 0.000803318
       0.792       0.611   -0.443713 0.000880574
       0.792       0.612   -0.444058 0.000881557
       0.792       0.613   -0.444509 0.000840165
       0.792       0.614    -0.44523 0.000676058
       0.792       0.615   -0.444476 0.000755096
       0.792       0.616   -0.444719 0.000745708
       0.792       0.617   -0.443156 0.000726744
       0.792       0.618   -0.444749 0.000701781
       0.792       0.619   -0.443019 0.000736728
       0.792        0.62   -0.443527 0.000927121
       0.792       0.621   -0.442833 0.000809974
       0.792       0.622   -0.443993 0.000806915
       0.792       0.623   -0.444456 0.000785187
       0.792       0.624   -0.445637 0.000694914
       0.792       0.625   -0.443659 0.000778795
       0.792       0.626    -0.44361 0.000830778
       0.792       0.627    -0.44302 0.000923478
       0.792       0.628   -0.444527 0.000762978
       0.792       0.629   -0.442471 0.000868084
       0.792        0.63   -0.441954  0.00076024
       0.793        0.59   -0.438494 0.000722618
       0.793       0.591   -0.439883 0.000835648
       0.793       0.592   -0.438556 0.000743421
       0.793       0.593   -0.440245 0.000850988
       0.793       0.594   -0.440098 0.000640253
       0.793       0.595   -0.440908 0.000656167
       0.793       0.596   -0.440877  0.00091715
       0.793       0.597    -0.44143 0.000831779
       0.793       0.598   -0.441209  0.00077847
       0.793       0.599   -0.441849 0.000699666
       0.793         0.6   -0.442077 0.000794293
       0.793       0.601   -0.441694 0.000684187
       0.793       0.602   -0.442402 0.000794065
       0.793       0.603   -0.442707 0.000689358
       0.793       0.604   -0.442458 0.000670198
       0.793       0.605   -0.443471 0.000670467
       0.793       0.606   -0.443224 0.000821409
       0.793       0.607   -0.444171 0.000755826
       0.793       0.608   -0.442946 0.000705173
       0.793       0.609   -0.443095 0.000792388
       0.793        0.61   -0.442872 0.000794498
       0.793       0.611   -0.444707 0.000828776
       0.793       0.612   -0.445292 0.000723135
       0.793       0.613   -0.443561 0.000767007
       0.793       0.614   -0.442622 0.000735563
       0.793       0.615   -0.445001 0.000731914
       0.793       0.616   -0.444265  0.00077628
       0.793       0.617   -0.443525 0.000754319
       0.793       0.618   -0.443328 0.000855867
       0.793       0.619   -0.442856 0.000872184
       0.793        0.62   -0.444514 0.000789997
       0.793       0.621   -0.442902 0.000986551
       0.793       0.622   -0.443627 0.000869221
       0.793       0.623   -0.444752 0.000816474
       0.793       0.624   -0.443867 0.000850621
       0.793       0.625   -0.443639 0.000856146
       0.793       0.626    -0.44395 0.000975054
       0.793       0.627    -0.44353  0.00080195
       0.793       0.628   -0.442428 0.000786467
       0.793       0.629   -0.443244 0.000964709
       0.793        0.63   -0.442529 0.000809487
       0.794        0.59   -0.438624 0.000666412
       0.794       0.591   -0.438727 0.000664842
       0.794       0.592   -0.440828 0.000835294
       0.794       0.593   -0.441023 0.000715716
       0.794       0.594   -0.439809 0.000738139
       0.794       0.595   -0.441202 0.000826601
       0.794       0.596    -0.44122 0.000729683
       0.794       0.597   -0.440383 0.000704724
       0.794       0.598   -0.440235 0.000732697
       0.794       0.599   -0.442482 0.000668347
       0.794         0.6    -0.44141 0.000798247
       0.794       0.601   -0.441626 0.000778844
       0.794       0.602   -0.442555 0.000672081
       0.794       0.603   -0.442073 0.000888512
       0.794       0.604    -0.44332 0.000731329
       0.794       0.605   -0.443335 0.000741979
       0.794       0.606   -0.443186 0.000728339
       0.794       0.607   -0.444502 0.000770804
       0.794       0.608   -0.443799 0.000746729
       0.794       0.609   -0.444375 0.000706125
       0.794        0.61   -0.443865  0.00080727
       0.794       0.611   -0.442769  0.00074244
       0.794       0.612   -0.443461 0.000824382
       0.794       0.613   -0.444499 0.000748178
       0.794       0.614   -0.444466 0.000786166
       0.794       0.615   -0.443207 0.000941176
       0.794       0.616   -0.445043 0.000814874
       0.794       0.617   -0.445271 0.000784722
       0.794       0.618   -0.442894 0.000726482
       0.794       0.619   -0.444297 0.000888871
       0.794        0.62   -0.443225  0.00077186
       0.794       0.621    -0.44335 0.000670651
       0.794       0.622   -0.443148 0.000784703
       0.794       0.623   -0.444258 0.000798708
       0.794       0.624   -0.443944 0.000794568
       0.794       0.625     -0.4446 0.000742153
       0.794       0.626   -0.443866 0.000816891
       0.794       0.627   -0.444249 0.000872265
       0.794       0.628   -0.442402 0.000993223
       0.794       0.629   -0.443442 0.000829067
       0.794        0.63   -0.442765  0.00089656
       0.795        0.59    -0.44011 0.000755601
       0.795       0.591   -0.439345 0.000755116
       0.795       0.592   -0.439516  0.00073625
       0.795       0.593   -0.439295 0.000755109
       0.795       0.594   -0.440605 0.000739775
       0.795       0.595   -0.440214 0.000922014
       0.795       0.596   -0.440492 0.000760923
       0.795       0.597   -0.440705 0.000733396
       0.795       0.598   -0.441206 0.000700031
       0.795       0.599   -0.442972 0.000850174
       0.795         0.6   -0.441279 0.000718908
       0.795       0.601   -0.443257 0.000754751
       0.795       0.602   -0.442858 0.000632638
       0.795       0.603    -0.44393 0.000733874
       0.795       0.604   -0.442867 0.000671313
       0.795       0.605   -0.444273 0.000725617
       0.795       0.606   -0.444367 0.000794907
       0.795       0.607   -0.443854 0.000742348
       0.795       0.608   -0.443577 0.000739328
       0.795       0.609   -0.443778 0.000757702
       0.795        0.61   -0.443566 0.000720131
       0.795       0.611   -0.445393 0.000801471
       0.795       0.612   -0.443271 0.000792615
       0.795       0.613   -0.443975  0.00073453
       0.795       0.614   -0.443625  0.00077217
       0.795       0.615   -0.443925 0.000790194
       0.795       0.616   -0.445901 0.000853705
       0.795       0.617   -0.443657 0.000801168
       0.795       0.618   -0.445318 0.000778923
       0.795       0.619   -0.443655 0.000803017
       0.795        0.62   -0.444723 0.000885791
       0.795       0.621     -0.4453 0.000911079
       0.795       0.622   -0.445454 0.000819915
       0.795       0.623   -0.444216 0.000948425
       0.795       0.624   -0.444149 0.000836979
       0.795       0.625     -0.4433 0.000829224
       0.795       0.626   -0.443538 0.000974105
       0.795       0.627   -0.443944 0.000969953
       0.795       0.628   -0.443167 0.000754602
       0.795       0.629   -0.442299  0.00079551
       0.795        0.63   -0.443486 0.000890399
       0.796        0.59   -0.437452 0.000795507
       0.796       0.591   -0.441086 0.000870192
       0.796       0.592   -0.440058 0.000740769
       0.796       0.593   -0.439848 0.000723853
       0.796       0.594   -0.439806 0.000736472
       0.796       0.595   -0.440005 0.000830274
       0.796       0.596   -0.440015 0.000769331
       0.796       0.597   -0.441067 0.000657334
       0.796       0.598   -0.442469  0.00077019
       0.796       0.599   -0.442368 0.000610843
